ID,TWEET,EMOTION,INTENSITY
11407,I offered gold or silver but they said Nah bitcoin snap,angry,0.521
11409,McMullin He s spent his campaign dividing people up and pitting them against each other His message is to fear and resent the other,angry,0.604
11414,Tears and eyes can dry but I won t I m burning like the wire in a lightbulb,angry,0.583
11415,I m furious,angry,0.833
11417,I know your furious i am too but just stop fucking moaning We didn t win until the 7th game last season and where we finished,angry,0.7290000000000001
11421,My cat is bloody lucky the RSPCA weren t open at 3am last night fuming,angry,0.75
11423,Circle K is dead to me I hate your new slushie machine irate livid,angry,0.833
11424,Circle K is dead to me I hate your new slushie machine livid,angry,0.75
11425,the world drives whoever it has assessed as tenderhearted or vulnerable to build up their guards amp invigorate raging self defense mechanisms,angry,0.529
11426,I can see how this will end nIn all its bitter tragedy nI ll give you all I have to spend nAnd you ll give nothing back to me,angry,0.542
11427,It s your party that has divided this nation You inflame the minority population as well as pander You are a disgrace,angry,0.6459999999999999
11431,I freaking hate working with word on my phone rage write writing writerslife writerproblems writer,angry,0.6629999999999999
11432,I freaking hate working with word on my phone write writing writerslife writerproblems writer,angry,0.542
11436,spent over 2 fucking hours and still can t get that dam SIVA fragment on Fellwinters peak mountain,angry,0.812
11437,spent over 2 fucking hours and still can t get that dam SIVA fragment on Fellwinters peak mountain angry,angry,0.708
11439,I love when people say they aren t racist right before they say some racist shit Not how that works fuming,angry,0.792
11440,I love when people say they aren t racist right before they say some racist shit Not how that works,angry,0.583
11441,delays from Streatham Cmn to Clap Junc amp now train took 20 mins for 9 mins journey Missed 2 trains to Reading fuming,angry,0.628
11442,delays from Streatham Cmn to Clap Junc amp now train took 20 mins for 9 mins journey Missed 2 trains to Reading,angry,0.583
11445,fuming,angry,0.7290000000000001
11449,I hate not having the answers I need tomourssuck prayinsnotcancer angry,angry,0.792
11450,I hate not having the answers I need tomourssuck prayinsnotcancer,angry,0.583
11454,thomas473 you keep talkin shit and trying to offend me but you re just petty as fuck,angry,0.6459999999999999
11455,so many protests for peace going on lately but all i see is people burning down they re own cities and hometowns Practice what u preach,angry,0.722
11458,Hey all you white people out there are you offended when people refer to you as a Cock Asian NoSeriously,angry,0.604
11459,Why are people even debating on race inequality within our justice system like it s non existent They re just trying to aggravate us,angry,0.76
11465,I don t read articles by people who rage about how horrible Cybernats are Got it,angry,0.604
11470,Goddamn headache anger,angry,0.75
11471,Goddamn headache,angry,0.6459999999999999
11472,Whaaaat Oh hell no I was jealous because you got paid to fuck but this is a whole new level anger love conflicted,angry,0.792
11473,Whaaaat Oh hell no I was jealous because you got paid to fuck but this is a whole new level love conflicted,angry,0.604
11477,People who go the speed limit irritate me,angry,0.667
11479,there was a US diver named steele johnson i d like him barred from the olympics offended,angry,0.604
11481,Glad I didn t watch smackdown because I can t see my men lose sohurt revenge,angry,0.542
11487,Anger that you are willing to take out on people amp the world in general amp ALL police is WORST most indefensible kind of anger,angry,0.7290000000000001
11488,Anger that you are willing to take out on people amp the world in general amp ALL police is WORST most indefensible kind of,angry,0.667
11490,He s seriously so frustrating sometimes ugh raging,angry,0.688
11491,He s seriously so frustrating sometimes ugh,angry,0.5539999999999999
11493,the first resulted in me angrily sobbing and ranting about finnick in the cinema,angry,0.562
11494,Pain is an aspect of human evolution the evolution of consciousness attachments desire apathy sentimentality tears fury anger O,angry,0.562
11496,i used to think the fire detector going off at my old place when boiling water was bad but this one went off bc of DUST and wouldnt turn off,angry,0.6459999999999999
11497,mulligan Fucker blocked me 2 years ago over a question lol proper holds a grudge old Joe,angry,0.625
11498,Fucking hell Rush for the damn train also no use Fucking 4min wait Still sweating rage smrtruinslives,angry,0.917
11499,Fucking hell Rush for the damn train also no use Fucking 4min wait Still sweating smrtruinslives,angry,0.7709999999999999
11501,dammit whays going on lol smh mobilefails,angry,0.792
11502,dammit whays going on lol raging smh mobilefails,angry,0.75
11507,it s very telling that racist bigots always resort to the insult fag like that s worse than being a racist bigot,angry,0.556
11511,How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake patronus adder offended,angry,0.8540000000000001
11512,How on earth can the projection of all that is good and happy and true in my soul be a poisonous fucking snake patronus adder,angry,0.667
11514,I m so mad for our clients I m furious lmao,angry,0.625
11516,I d pay good money to watch someone slap that pout off Candice,angry,0.6459999999999999
11523,What can t you grasp Besides yr cognitive dissonance raging away Each Incident Re LEO shooting SEPARATE,angry,0.75
11524,Feel the wrath of my air dropped pamphlets,angry,0.542
11525,Okay you ve annoyed me you haven t done a good job there at all,angry,0.792
11526,Okay you ve annoyed me you haven t done a good job there at all furious,angry,0.6729999999999999
11527,Losing the will 2 live with business bb gone down on hold for 23 minutes amp whoever picked up cut me off fuming NoWorkForMe,angry,0.7709999999999999
11528,Losing the will 2 live with business bb gone down on hold for 23 minutes amp whoever picked up cut me off NoWorkForMe,angry,0.542
11529,Now that the n word is normalized by the media Just wow No words for this No Words For This Frog been boiling in the pot via media,angry,0.509
11530,Giroud s beard is making me angry,angry,0.625
11531,You had to do some research to come up with new insult Are you allowed to read anything but brietbart,angry,0.604
11533,Don t chase fame nif you re going nto resent it nwhen it starts nchasing you nWRDSMTH,angry,0.542
11535,Trump s fear amp anger are similar to what Hitler preached to come to power in Germany Wake up America,angry,0.708
11536,Wrongdoing Grrr After the fact I know but emailing displeasure now anyway,angry,0.604
11538,Maybe if it was transgender the media would cover it outrage,angry,0.604
11542,I m not use to getting up early asf this shit goin irritate me,angry,0.708
11543,watching on 1 I would have been straight out of there with the guy who was getting irate ExtremeWorld,angry,0.562
11546,Extremely bitter about the fact that the Subway in Robart s has been replaced with a low rent version of Chipotle,angry,0.845
11548,Ultimately KeithScott wasn t the man they were there to hand an arrest warrant to That s what we know That s enough to cause outrage,angry,0.741
11549,how on earth can I send an email to you Very annoyed customer fuming,angry,0.75
11550,how on earth can I send an email to you Very annoyed customer,angry,0.708
11552,lol they are madden tubers u dont know nothing bout madden cuz id smash on you,angry,0.542
11554,Honestly fuming,angry,0.9059999999999999
11556,you should force your neighbours to pay that Those people have some nerve Victim,angry,0.667
11557,Everyone is raging,angry,0.625
11558,Connie s fuming at Bake Off and went fuck this I m starting on the vodka,angry,0.625
11560,she s pathetic Hated Nicole for being cute amp having a showmance amp she couldn t get one bitter uglycry BBMichelle,angry,0.562
11563,bloomer You interviewed one irate group two filmmakers who don t live here and got stock statements That s not journalism,angry,0.562
11565,James no 500k no 50k no 25k no 10k You fucked up bb18 bitter shouldofVotedforNicole,angry,0.708
11566,James no 500k no 50k no 25k no 10k You fucked up bb18 shouldofVotedforNicole,angry,0.688
11567,These people irritate tf out of me I swear I m goin to sleep,angry,0.7290000000000001
11568,Probably gonna end up seriously poorly at some point soon so tired and go from freezing to boiling in the space of seconds,angry,0.625
11569,me wow today s such a good day n an hour later burns food gets sick spills boiling hot water on myself nme never mind,angry,0.531
